S3	S4	S7	S8	gene.names
494	624	697	435	CAGL0L04444g
523	638	946	645	CAGL0L04466g
262	325	305	189	CAGL0L04488g
3857	5035	2263	1569	CAGL0L04510g
2259	2830	1297	938	CAGL0L04532g
339	425	802	511	CAGL0L04554g
343	446	566	289	CAGL0L04576g
163	207	1737	1080	CAGL0L04598g
210	286	397	235	CAGL0L04620g
661	881	1124	864	CAGL0L04642g
286	327	1487	1071	CAGL0L04664g
10	20	28	27	CAGL0L04686g
566	678	1299	722	CAGL0L04708g
238	312	469	303	CAGL0L04730g
147	214	243	134	CAGL0L04752g
1085	1368	1113	744	CAGL0L04774g
672	843	938	602	CAGL0L04796g
140	210	298	186	CAGL0L04818g
1	0	1	2	CAGL0L04832g
1	1	1	0	CAGL0L04836g
14774	17036	7640	5806	CAGL0L04840g
635	801	657	426	CAGL0L04862g
201	313	290	200	CAGL0L04884g
4	2	2	0	CAGL0L04906r
977	1172	552	411	CAGL0L04928g
1479	1783	224	233	CAGL0L04950g
0	0	0	0	CAGL0L04972r
130	135	167	116	CAGL0L04994g
127	138	246	168	CAGL0L05016g
136	146	207	128	CAGL0L05038g
193	294	218	150	CAGL0L05060g
1154	1542	1326	914	CAGL0L05082g
234	275	614	367	CAGL0L05104g
677	863	1262	840	CAGL0L05126g
6718	7943	4556	2881	CAGL0L05148g
596	726	145	173	CAGL0L05170g
1	1	0	0	CAGL0L05192g
803	874	1896	1148	CAGL0L05236g
28	40	331	192	CAGL0L05258g
254	284	661	436	CAGL0L05280g
202	192	300	161	CAGL0L05302g
1	3	0	2	CAGL0L05324g
52	55	73	35	CAGL0L05346g
155	242	251	156	CAGL0L05368g
614	749	1354	907	CAGL0L05390g
238	342	353	183	CAGL0L05412g
113	104	733	314	CAGL0L05434g
556	758	4647	2799	CAGL0L05456g
1058	1287	2159	1372	CAGL0L05478g
609	775	176	147	CAGL0L05500g
819	1035	1694	1039	CAGL0L05522g
472	503	527	364	CAGL0L05544g
611	685	200	156	CAGL0L05566g
55	92	81	53	CAGL0L05588g
155	170	163	94	CAGL0L05610g
68	66	88	60	CAGL0L05626g
425	583	759	476	CAGL0L05632g
281	371	351	255	CAGL0L05654g
441	530	540	349	CAGL0L05676g
201	228	343	218	CAGL0L05698g
59	123	314	188	CAGL0L05720g
124	186	536	364	CAGL0L05742g
0	0	0	0	CAGL0L05764r
47	15	164	75	CAGL0L05786g
0	1	0	1	CAGL0L05830g
598	793	701	415	CAGL0L05852g
1710	2153	2029	1286	CAGL0L05874g
132	180	143	117	CAGL0L05896g
72	95	68	40	CAGL0L05918g
323	413	347	235	CAGL0L05940g
766	934	1348	888	CAGL0L05962g
0	0	1	0	CAGL0L05984g
105	111	459	306	CAGL0L06006g
359	493	1091	637	CAGL0L06028g
5	7	14	7	CAGL0L06050g
1	3	1	1	CAGL0L06072g
6	13	43	33	CAGL0L06094g
340	471	693	373	CAGL0L06116g
750	925	891	540	CAGL0L06138g
938	1255	1285	887	CAGL0L06160g
474	659	841	549	CAGL0L06182g
919	1322	1362	921	CAGL0L06204g
466	566	310	239	CAGL0L06226g
266	344	852	510	CAGL0L06248g
2627	3326	6019	3251	CAGL0L06270g
181	243	734	407	CAGL0L06292g
1419	1676	318	236	CAGL0L06314g
2	2	3	3	CAGL0L06336g
88	111	196	138	CAGL0L06358g
37	51	80	47	CAGL0L06374g
0	0	0	0	CAGL0L06380r
673	859	1167	728	CAGL0L06402g
8276	10628	10112	5830	CAGL0L06424g
276	375	378	254	CAGL0L06446g
199	232	271	193	CAGL0L06468g
700	812	1735	865	CAGL0L06490g
3	16	15	12	CAGL0L06512g
1062	1275	1192	806	CAGL0L06534g
358	470	642	401	CAGL0L06556g
2	2	12	8	CAGL0L06578g
171	236	612	354	CAGL0L06600g
322	310	1498	991	CAGL0L06622g
232	331	452	253	CAGL0L06644g
131	159	203	148	CAGL0L06666g
232	332	278	217	CAGL0L06688g
58	74	74	52	CAGL0L06710g
781	854	1236	790	CAGL0L06732g
2330	2861	1092	868	CAGL0L06754g
51	78	120	82	CAGL0L06776g
565	763	1884	919	CAGL0L06798g
187	253	700	392	CAGL0L06820g
394	475	396	234	CAGL0L06842g
77	142	445	328	CAGL0L06864g
11647	14537	6308	4716	CAGL0L06886g
2587	3303	3182	1846	CAGL0L06908g
169	305	315	186	CAGL0L06930g
2437	3085	1396	827	CAGL0L06952g
509	700	2029	1091	CAGL0L06974g
56	63	66	42	CAGL0L06996g
12	30	9	12	CAGL0L07018g
154	173	263	168	CAGL0L07040g
355	429	291	157	CAGL0L07062g
103	134	207	129	CAGL0L07084g
0	0	0	0	CAGL0L07095r
190	263	311	207	CAGL0L07106g
143	235	540	330	CAGL0L07128g
472	572	589	411	CAGL0L07150g
891	1178	1550	1018	CAGL0L07172g
1	3	8	5	CAGL0L07194g
2114	2770	2635	1652	CAGL0L07216g
841	979	2039	1140	CAGL0L07238g
108	114	145	132	CAGL0L07260g
596	723	921	595	CAGL0L07282g
995	1259	1436	904	CAGL0L07304g
226	292	441	248	CAGL0L07326g
470	599	497	379	CAGL0L07348g
673	770	781	527	CAGL0L07370g
145	201	327	202	CAGL0L07392g
214	287	333	195	CAGL0L07414g
476	704	841	519	CAGL0L07436g
170	219	102	60	CAGL0L07458g
109	140	305	242	CAGL0L07480g
3752	4669	7878	4526	CAGL0L07502g
843	923	1071	633	CAGL0L07546g
0	0	0	0	CAGL0L07568g
0	0	0	0	CAGL0L07590g
5	9	2	1	CAGL0L07612r
141	191	248	172	CAGL0L07634g
766	1079	2001	1246	CAGL0L07656g
714	843	100	125	CAGL0L07678g
98	140	26	16	CAGL0L07700g
15281	19267	26335	14995	CAGL0L07722g
185	193	702	392	CAGL0L07744g
33	36	41	24	CAGL0L07766g
569	781	1176	801	CAGL0L07788g
490	569	621	383	CAGL0L07810g
305	408	117	100	CAGL0L07832g
664	884	1122	672	CAGL0L07854g
0	0	0	0	CAGL0L07876r
93	122	125	87	CAGL0L07898g
206	240	655	473	CAGL0L07920g
49	59	68	46	CAGL0L07942g
102	115	181	100	CAGL0L07953g
1	0	1	0	CAGL0L07964r
150	235	464	274	CAGL0L07986g
850	1471	1143	621	CAGL0L08008g
186	241	389	224	CAGL0L08030g
31	47	12	5	CAGL0L08044r
453	487	648	433	CAGL0L08052g
717	870	731	472	CAGL0L08068g
376	448	997	597	CAGL0L08074g
121	151	99	75	CAGL0L08096g
13	18	2	2	CAGL0L08103r
7479	8755	4822	3677	CAGL0L08110g
8902	10673	3886	3244	CAGL0L08114g
9656	11929	5339	4180	CAGL0L08118g
206	282	327	217	CAGL0L08140g
399	453	465	277	CAGL0L08162g
4075	4912	4499	2321	CAGL0L08184g
576	787	284	206	CAGL0L08206g
225	255	318	219	CAGL0L08228g
331	388	582	336	CAGL0L08250g
1848	2167	2023	1184	CAGL0L08272g
252	267	372	231	CAGL0L08294g
142	188	255	160	CAGL0L08316g
266	355	942	542	CAGL0L08338g
672	915	723	555	CAGL0L08360g
10	12	18	9	CAGL0L08382g
61	93	59	23	CAGL0L08404g
35	74	245	151	CAGL0L08426g
1128	1218	1545	941	CAGL0L08448g
7	7	8	7	CAGL0L08481g
339	412	701	470	CAGL0L08492g
214	277	348	190	CAGL0L08514g
0	0	0	0	CAGL0L08536g
1	1	6	0	CAGL0L08547g
0	0	0	0	CAGL0L08558r
589	735	1399	836	CAGL0L08580g
288	396	573	371	CAGL0L08602g
665	825	399	272	CAGL0L08624g
268	359	354	294	CAGL0L08646g
84	77	278	150	CAGL0L08668g
0	0	0	0	CAGL0L08690r
114	155	361	202	CAGL0L08712g
259	285	471	298	CAGL0L08734g
1083	1368	245	246	CAGL0L08756g
266	361	415	288	CAGL0L08778g
877	1169	1755	1136	CAGL0L08800g
428	481	531	380	CAGL0L08822g
259	305	440	338	CAGL0L08844g
145	189	169	112	CAGL0L08866g
174	293	303	236	CAGL0L08888g
160	186	277	201	CAGL0L08910g
3038	3822	7432	4800	CAGL0L08932g
67	62	182	93	CAGL0L08954g
402	544	102	98	CAGL0L08976g
433	580	260	175	CAGL0L08998g
77	130	133	105	CAGL0L09020g
427	549	653	398	CAGL0L09042g
0	0	0	0	CAGL0L09064s
63	81	189	122	CAGL0L09086g
137	197	246	141	CAGL0L09108g
325	469	428	291	CAGL0L09130g
728	951	2036	1162	CAGL0L09152g
191	257	290	204	CAGL0L09174g
209	260	384	239	CAGL0L09185g
131	149	296	192	CAGL0L09207g
626	771	1136	730	CAGL0L09229g
29	42	106	61	CAGL0L09251g
18	28	60	26	CAGL0L09273g
1	0	7	5	CAGL0L09295g
0	0	0	0	CAGL0L09317r
518	668	763	464	CAGL0L09339g
0	1	2	0	CAGL0L09361g
0	0	0	0	CAGL0L09372g
160	204	248	162	CAGL0L09383g
0	0	0	0	CAGL0L09405r
0	0	0	0	CAGL0L09427r
104	140	132	60	CAGL0L09449g
239	332	340	234	CAGL0L09471g
45	73	76	62	CAGL0L09493g
0	0	0	0	CAGL0L09515r
8	12	9	9	CAGL0L09537g
0	2	2	0	CAGL0L09559r
540	672	487	338	CAGL0L09581g
170	252	264	159	CAGL0L09603g
356	495	402	226	CAGL0L09625g
1383	1754	1203	608	CAGL0L09647g
553	697	134	167	CAGL0L09669g
267	375	824	557	CAGL0L09691g
1097	1435	1859	1164	CAGL0L09713g
224	298	376	238	CAGL0L09735g
365	486	423	271	CAGL0L09757g
138	144	82	63	CAGL0L09779g
488	650	715	400	CAGL0L09801g
109	156	241	142	CAGL0L09823g
277	374	297	221	CAGL0L09845g
1195	1720	1270	850	CAGL0L09867g
319	437	595	343	CAGL0L09889g
144	186	258	137	CAGL0L09911g
450	526	1731	957	CAGL0L09933g
505	652	717	458	CAGL0L09955g
38	78	75	65	CAGL0L09999g
502	544	881	514	CAGL0L10015g
919	1236	825	545	CAGL0L10021g
237	337	452	279	CAGL0L10043g
0	0	0	0	CAGL0L10065r
90	139	175	99	CAGL0L10092g
723	963	523	344	CAGL0L10120g
289	410	264	137	CAGL0L10142g
685	1071	294	177	CAGL0L10164g
104	103	1086	546	CAGL0L10186g
147	172	459	271	CAGL0L10208g
200	257	324	227	CAGL0L10230g
100	132	157	99	CAGL0L10252g
1	0	0	0	CAGL0L10274r
191	253	520	293	CAGL0L10318g
50	40	35	35	CAGL0L10340g
205	245	368	250	CAGL0L10362g
121	154	223	140	CAGL0L10384g
780	1121	1202	732	CAGL0L10406g
268	352	272	187	CAGL0L10428g
409	593	816	510	CAGL0L10450g
268	342	800	465	CAGL0L10472g
422	593	870	550	CAGL0L10494g
1354	1759	431	393	CAGL0L10516g
471	558	635	396	CAGL0L10538g
2326	2863	777	635	CAGL0L10560g
314	379	1426	818	CAGL0L10582g
202	281	560	374	CAGL0L10604g
15	21	22	12	CAGL0L10626g
507	565	646	401	CAGL0L10648g
552	709	751	530	CAGL0L10670g
94	117	177	97	CAGL0L10692g
933	1080	1180	732	CAGL0L10714g
63	85	115	81	CAGL0L10736g
2985	3704	3894	1972	CAGL0L10758g
7710	9936	14154	9242	CAGL0L10780g
1	4	22	11	CAGL0L10802g
388	436	752	477	CAGL0L10824g
373	552	171	107	CAGL0L10846g
1815	2466	1500	983	CAGL0L10868g
21	35	11	3	CAGL0L10879r
1162	1554	131	136	CAGL0L10890g
88	168	125	70	CAGL0L10912g
160	223	119	81	CAGL0L10934g
154	202	139	117	CAGL0L10956g
1304	1520	652	488	CAGL0L10978g
4	8	5	2	CAGL0L10989r
330	501	331	237	CAGL0L11000g
178	223	226	160	CAGL0L11022g
289	345	929	464	CAGL0L11044g
781	1043	1123	733	CAGL0L11066g
582	736	676	435	CAGL0L11088g
723	909	1242	851	CAGL0L11110g
1588	2257	2142	1644	CAGL0L11132g
331	485	1044	678	CAGL0L11154g
334	466	133	113	CAGL0L11176g
213	266	123	108	CAGL0L11198g
512	712	553	383	CAGL0L11220g
125	170	203	133	CAGL0L11242g
257	381	347	205	CAGL0L11264g
6	5	5	4	CAGL0L11286g
475	662	612	386	CAGL0L11308g
156	235	329	182	CAGL0L11330g
1099	1275	1669	1012	CAGL0L11352g
494	673	853	435	CAGL0L11374g
0	0	0	0	CAGL0L11396r
324	400	464	252	CAGL0L11418g
493	717	1443	879	CAGL0L11440g
16223	18572	8738	6204	CAGL0L11462g
2529	3041	2034	1086	CAGL0L11484g
1360	1704	1068	718	CAGL0L11506g
260	303	151	94	CAGL0L11528g
466	698	684	397	CAGL0L11550g
396	481	1116	797	CAGL0L11572g
393	504	136	116	CAGL0L11594g
120	152	155	124	CAGL0L11616g
1150	1497	184	185	CAGL0L11638g
931	1202	198	206	CAGL0L11660g
0	0	0	0	CAGL0L11682r
299	418	402	260	CAGL0L11704g
215	288	386	249	CAGL0L11726g
297	371	334	229	CAGL0L11748g
795	1006	646	419	CAGL0L11770g
3496	4139	2456	1450	CAGL0L11792g
751	864	1162	686	CAGL0L11814g
491	621	739	532	CAGL0L11836g
439	556	405	306	CAGL0L11858g
317	445	742	412	CAGL0L11880g
11	17	108	53	CAGL0L11902g
251	330	358	240	CAGL0L11924g
219	319	253	179	CAGL0L11946g
119	124	131	89	CAGL0L11968g
14	30	45	14	CAGL0L11990g
19	30	136	54	CAGL0L12012g
300	387	415	251	CAGL0L12034g
3837	4894	6490	3717	CAGL0L12056g
1581	2004	3265	1958	CAGL0L12078g
0	0	0	2	CAGL0L12100g
0	1	1	0	CAGL0L12122g
336	434	559	364	CAGL0L12144g
15	17	36	29	CAGL0L12166g
397	551	653	422	CAGL0L12188g
241	318	293	220	CAGL0L12210g
455	591	572	371	CAGL0L12232g
358	430	569	361	CAGL0L12254g
204	222	557	277	CAGL0L12276g
161	195	446	216	CAGL0L12298g
10	9	25	9	CAGL0L12320g
222	245	634	337	CAGL0L12342g
1944	2604	2395	1376	CAGL0L12364g
175	253	171	116	CAGL0L12386g
566	727	274	222	CAGL0L12408g
0	0	0	0	CAGL0L12430r
1166	1383	1247	676	CAGL0L12452g
231	366	566	133	CAGL0L12474g
0	1	5	2	CAGL0L12496g
5	1	3	0	CAGL0L12518g
3764	4282	3989	2290	CAGL0L12540g
107	155	220	137	CAGL0L12562g
283	396	308	193	CAGL0L12584g
313	358	638	385	CAGL0L12606g
104	116	169	112	CAGL0L12628g
151	222	315	177	CAGL0L12650g
935	1203	387	321	CAGL0L12672g
44	47	76	37	CAGL0L12694g
55	71	102	66	CAGL0L12716g
53	94	57	46	CAGL0L12738g
4148	5390	3245	1902	CAGL0L12760g
208	297	121	50	CAGL0L12782g
1311	1541	1378	924	CAGL0L12804g
103	144	189	128	CAGL0L12826g
311	435	565	393	CAGL0L12848g
11387	12983	8141	5498	CAGL0L12870g
489	577	305	162	CAGL0L12892g
621	773	1665	587	CAGL0L12914g
1221	1462	2485	1456	CAGL0L12936g
218	261	298	179	CAGL0L12958g
251	349	306	219	CAGL0L12980g
292	347	328	179	CAGL0L13002g
458	590	571	334	CAGL0L13024g
181	203	282	187	CAGL0L13046g
383	489	335	214	CAGL0L13068g
212	302	171	93	CAGL0L13090g
594	729	1099	752	CAGL0L13112g
46	75	138	88	CAGL0L13134g
534	648	102	76	CAGL0L13156g
399	475	398	224	CAGL0L13178g
330	380	471	278	CAGL0L13200g
511	503	737	424	CAGL0L13222g
431	545	562	356	CAGL0L13244g
4	4	4	1	CAGL0L13266g
144	177	194	129	CAGL0L13288g
13	26	29	13	CAGL0L13299g
114	111	182	102	CAGL0L13332g
4	3	13	6	CAGL0L13354g
109080	153563	31060	20534	CAGL0L13365r
12705	17478	3490	2303	CAGL0L13376g
2975	3509	504	337	CAGL0L13387r
134	186	28	17	CAGL0L13392g
64680	89116	12184	11641	CAGL0L13398r
316	250	51	20	CAGL0L13409r
0	0	2	0	CAGL0L13431g
0	0	0	0	CAGL0M00110g
2	3	4	4	CAGL0M00132g
0	0	0	0	CAGL0M00154g
93	149	519	260	CAGL0M00176g
314	429	497	288	CAGL0M00198g
1568	1978	2291	1352	CAGL0M00220g
192	239	406	272	CAGL0M00242g
216	294	154	128	CAGL0M00264g
282	316	378	266	CAGL0M00286g
0	0	0	0	CAGL0M00308g
2248	2916	2612	1591	CAGL0M00330g
185	229	448	300	CAGL0M00352g
238	326	904	652	CAGL0M00374g
298	365	273	197	CAGL0M00396g
230	256	425	297	CAGL0M00418g
25	22	47	30	CAGL0M00440g
414	464	728	463	CAGL0M00462g
776	827	315	312	CAGL0M00484g
906	1198	518	369	CAGL0M00506g
363	431	626	377	CAGL0M00528g
152	187	419	205	CAGL0M00550g
115	158	126	81	CAGL0M00572g
291	392	544	360	CAGL0M00594g
98	136	262	175	CAGL0M00616g
1357	1821	761	630	CAGL0M00638g
901	1249	1825	1232	CAGL0M00660g
76	60	57	33	CAGL0M00682g
0	0	0	0	CAGL0M00704g
5	3	1	1	CAGL0M00726g
124	169	130	92	CAGL0M00748g
768	1027	572	424	CAGL0M00770g
0	0	0	0	CAGL0M00792g
23969	27253	13543	10362	CAGL0M00814g
349	447	467	290	CAGL0M00836g
747	839	1170	732	CAGL0M00858g
476	636	525	323	CAGL0M00874g
714	905	1589	926	CAGL0M00880g
722	1015	856	538	CAGL0M00902g
310	434	565	366	CAGL0M00924g
477	692	132	161	CAGL0M00946g
58	76	74	47	CAGL0M00968g
454	486	275	186	CAGL0M00990g
0	1	1	0	CAGL0M01012r
523	672	100	84	CAGL0M01056g
202	261	336	209	CAGL0M01078g
432	470	819	501	CAGL0M01100g
132	143	173	115	CAGL0M01122g
415	611	591	397	CAGL0M01144g
15	22	21	7	CAGL0M01166g
288	356	374	222	CAGL0M01188g
370	432	130	103	CAGL0M01210g
331	426	212	148	CAGL0M01232g
233	319	221	172	CAGL0M01254g
65	95	70	40	CAGL0M01276g
366	479	449	313	CAGL0M01298g
182	263	496	295	CAGL0M01320g
309	425	759	419	CAGL0M01342g
512	712	1013	623	CAGL0M01364g
515	636	603	432	CAGL0M01386g
543	713	931	636	CAGL0M01408g
979	1244	220	202	CAGL0M01430g
32	48	63	30	CAGL0M01452g
415	507	563	360	CAGL0M01474g
1043	1201	688	537	CAGL0M01496g
151	176	238	159	CAGL0M01518g
230	313	538	372	CAGL0M01540g
932	1216	2686	1500	CAGL0M01562g
0	0	0	0	CAGL0M01584r
475	662	529	363	CAGL0M01606g
345	462	487	252	CAGL0M01628g
666	884	1218	360	CAGL0M01650g
101	91	181	126	CAGL0M01672g
351	526	936	519	CAGL0M01694g
9	13	8	3	CAGL0M01716g
435	495	618	362	CAGL0M01738g
3315	1775	9109	2709	CAGL0M01760g
512	644	999	591	CAGL0M01782g
2267	2946	1438	1085	CAGL0M01804g
3180	4289	3260	1902	CAGL0M01826g
98	156	216	106	CAGL0M01848g
3	4	13	12	CAGL0M01870g
3	7	16	6	CAGL0M01892g
525	612	697	496	CAGL0M01914g
263	362	596	364	CAGL0M01936g
267	385	461	291	CAGL0M01958g
38	48	80	54	CAGL0M01980g
156	265	160	123	CAGL0M02002g
29	27	65	50	CAGL0M02013g
148	214	293	183	CAGL0M02035g
141	198	247	159	CAGL0M02057g
151	157	436	253	CAGL0M02079g
204	262	359	195	CAGL0M02101g
526	592	744	447	CAGL0M02123g
182	246	125	103	CAGL0M02145g
122	116	266	159	CAGL0M02167g
58	82	89	62	CAGL0M02189g
709	924	3416	1911	CAGL0M02211g
287	391	365	237	CAGL0M02233g
225	278	398	263	CAGL0M02255g
152	215	209	125	CAGL0M02277g
222	255	414	280	CAGL0M02299g
94	130	66	66	CAGL0M02321g
4	5	16	7	CAGL0M02343g
74	110	102	79	CAGL0M02365g
98	136	199	128	CAGL0M02387g
738	858	199	173	CAGL0M02409g
1988	2658	2790	1846	CAGL0M02431g
122	165	226	139	CAGL0M02453g
9819	11667	5734	4228	CAGL0M02497g
156	168	219	153	CAGL0M02519g
0	0	1	0	CAGL0M02541g
454	532	526	338	CAGL0M02563g
225	282	225	141	CAGL0M02585g
324	394	458	244	CAGL0M02607g
711	915	1916	1173	CAGL0M02629g
10	21	11	4	CAGL0M02640r
201	278	267	182	CAGL0M02651g
292	383	641	338	CAGL0M02673g
18800	22178	8738	6770	CAGL0M02695g
5	10	15	5	CAGL0M02717g
754	925	975	576	CAGL0M02739g
215	270	202	155	CAGL0M02761g
526	618	640	369	CAGL0M02783g
1054	1299	331	246	CAGL0M02805g
15316	17802	7809	5635	CAGL0M02849g
556	792	1962	1223	CAGL0M02871g
503	794	662	402	CAGL0M02893g
0	1	35	9	CAGL0M02915g
728	793	2303	1160	CAGL0M02937g
423	608	429	297	CAGL0M02959g
151	233	642	376	CAGL0M02981g
32	47	45	32	CAGL0M03003g
23	17	108	64	CAGL0M03025g
238	315	506	327	CAGL0M03047g
285	324	543	291	CAGL0M03069g
237	379	212	163	CAGL0M03091g
231	287	475	303	CAGL0M03113g
373	518	995	600	CAGL0M03135g
350	507	883	496	CAGL0M03157g
433	671	1078	805	CAGL0M03179g
442	582	469	316	CAGL0M03201g
2359	3007	3405	2252	CAGL0M03223g
497	768	1073	627	CAGL0M03245g
51	63	51	27	CAGL0M03267g
46	95	80	38	CAGL0M03289g
2	5	7	11	CAGL0M03305g
650	796	776	492	CAGL0M03311g
696	894	1229	760	CAGL0M03333g
656	877	1210	712	CAGL0M03355g
38	49	41	30	CAGL0M03366g
187	284	2246	1176	CAGL0M03377g
214	353	800	460	CAGL0M03399g
0	3	1	4	CAGL0M03421g
0	0	0	0	CAGL0M03443r
1	2	17	10	CAGL0M03465g
293	397	97	66	CAGL0M03487g
0	0	0	0	CAGL0M03509r
2279	2789	3580	2172	CAGL0M03531g
377	478	561	336	CAGL0M03553g
1	0	1	0	CAGL0M03564r
570	764	603	356	CAGL0M03575g
249	327	306	242	CAGL0M03597g
338	440	146	109	CAGL0M03619g
234	280	230	192	CAGL0M03641g
66	104	95	44	CAGL0M03663g
210	232	505	265	CAGL0M03685g
510	644	864	571	CAGL0M03707g
532	712	1038	729	CAGL0M03729g
320	421	98	73	CAGL0M03751g
687	857	973	359	CAGL0M03773g
710	882	527	343	CAGL0M03795g
193	240	292	213	CAGL0M03817g
175	191	610	268	CAGL0M03839g
13165	15526	7843	6105	CAGL0M03861g
626	692	1121	678	CAGL0M03883g
873	1115	185	178	CAGL0M03905g
176	244	303	193	CAGL0M03927g
246	262	296	162	CAGL0M03949g
88	91	123	80	CAGL0M03971g
525	680	1020	597	CAGL0M03993g
48	56	125	77	CAGL0M04015g
642	725	1220	716	CAGL0M04037g
294	351	214	136	CAGL0M04059g
125	197	151	113	CAGL0M04081g
1	4	1	3	CAGL0M04103g
280	341	595	387	CAGL0M04125g
206	252	603	414	CAGL0M04147g
884	1241	1603	937	CAGL0M04169g
889	1080	1981	1315	CAGL0M04191g
140	157	193	65	CAGL0M04213g
121	138	163	108	CAGL0M04235g
210	248	341	247	CAGL0M04257g
954	1157	199	187	CAGL0M04279g
130	149	76	45	CAGL0M04301g
567	846	930	571	CAGL0M04323g
26	51	66	36	CAGL0M04345g
525	756	781	458	CAGL0M04367g
140	185	190	128	CAGL0M04389g
15	14	22	17	CAGL0M04411g
303	354	408	223	CAGL0M04433g
406	518	562	377	CAGL0M04455g
29	39	25	15	CAGL0M04477g
81	118	105	63	CAGL0M04499g
301	304	249	184	CAGL0M04521g
84	131	97	54	CAGL0M04543g
164	273	315	199	CAGL0M04565g
166	216	43	36	CAGL0M04587g
358	428	434	262	CAGL0M04609g
79	114	131	75	CAGL0M04620g
95	149	118	78	CAGL0M04631g
173	201	335	203	CAGL0M04653g
220	324	1205	695	CAGL0M04675g
194	218	337	212	CAGL0M04697g
355	465	79	84	CAGL0M04719g
210	382	505	299	CAGL0M04741g
38	47	463	298	CAGL0M04763g
0	0	1	0	CAGL0M04785r
791	1061	935	557	CAGL0M04807g
1684	2136	437	447	CAGL0M04829g
0	0	0	0	CAGL0M04851g
9101	10024	5162	3957	CAGL0M04873g
160	235	379	255	CAGL0M04895g
0	2	0	1	CAGL0M04917g
142	171	176	111	CAGL0M04939g
1072	1309	781	591	CAGL0M04961g
1095	1492	2579	1025	CAGL0M04983g
229	333	497	279	CAGL0M05005g
559	777	982	568	CAGL0M05027g
625	754	840	551	CAGL0M05049g
15	17	15	7	CAGL0M05071r
0	0	0	0	CAGL0M05093r
5	6	7	7	CAGL0M05115g
470	717	1307	795	CAGL0M05137g
601	711	322	248	CAGL0M05159g
64	78	63	44	CAGL0M05181g
496	712	148	112	CAGL0M05203g
268	305	321	222	CAGL0M05225g
270	340	380	260	CAGL0M05247g
44	45	26	20	CAGL0M05269g
297	370	350	252	CAGL0M05291g
26	40	45	33	CAGL0M05313g
579	756	782	500	CAGL0M05335g
581	685	724	467	CAGL0M05357g
71	123	291	122	CAGL0M05379g
4	19	19	9	CAGL0M05401g
615	721	730	470	CAGL0M05423g
116	161	252	176	CAGL0M05445g
56	58	241	108	CAGL0M05467g
473	549	698	439	CAGL0M05489g
356	539	686	429	CAGL0M05511g
493	586	1281	767	CAGL0M05533g
0	0	0	1	CAGL0M05555r
102	114	177	107	CAGL0M05577g
522	637	976	541	CAGL0M05593g
983	1136	1160	711	CAGL0M05599g
393	528	433	289	CAGL0M05621g
291	360	679	385	CAGL0M05643g
232	284	1053	549	CAGL0M05665g
311	355	739	349	CAGL0M05687g
320	354	439	285	CAGL0M05709g
248	303	358	217	CAGL0M05731g
231	259	277	190	CAGL0M05753g
913	1160	240	193	CAGL0M05775g
46	67	63	38	CAGL0M05797g
7	8	1	0	CAGL0M05819g
401	491	875	527	CAGL0M05841g
468	531	592	347	CAGL0M05863g
1	8	4	0	CAGL0M05871r
11	15	12	11	CAGL0M05878r
174	216	53	49	CAGL0M05885g
226	309	146	121	CAGL0M05907g
461	488	826	539	CAGL0M05929g
33	42	149	111	CAGL0M05951g
1662	2155	1850	1165	CAGL0M05973g
342	519	517	327	CAGL0M05995g
440	560	571	345	CAGL0M06017g
89	131	79	52	CAGL0M06039g
70	100	160	97	CAGL0M06061g
4247	4824	6289	3794	CAGL0M06083g
310	381	1094	446	CAGL0M06105g
505	643	571	352	CAGL0M06127g
270	349	69	53	CAGL0M06149g
453	600	1117	533	CAGL0M06171g
65	86	113	64	CAGL0M06193g
359	435	483	307	CAGL0M06215g
936	1260	1892	1110	CAGL0M06237g
238	323	652	404	CAGL0M06259g
4	3	1	1	CAGL0M06281g
4655	5105	2570	1924	CAGL0M06303g
19	31	139	69	CAGL0M06325g
188	330	723	289	CAGL0M06347g
759	1047	225	203	CAGL0M06369g
400	388	660	425	CAGL0M06391g
430	653	1167	701	CAGL0M06413g
1	3	1	1	CAGL0M06435g
801	927	711	456	CAGL0M06457g
42	64	41	46	CAGL0M06479g
4698	5503	2684	1899	CAGL0M06501g
14004	16276	7931	5587	CAGL0M06523g
170	233	275	183	CAGL0M06545g
245	346	84	60	CAGL0M06567g
299	348	91	67	CAGL0M06589g
154	237	369	236	CAGL0M06611g
106	158	371	221	CAGL0M06633g
1676	1899	1847	1264	CAGL0M06655g
1885	2093	2231	1331	CAGL0M06677g
212	245	303	196	CAGL0M06699g
401	537	678	416	CAGL0M06721g
0	0	2	0	CAGL0M06743r
148	221	244	181	CAGL0M06765g
367	514	140	120	CAGL0M06787g
176	263	77	68	CAGL0M06809g
239	293	314	231	CAGL0M06831g
275	317	604	385	CAGL0M06853g
173	262	389	217	CAGL0M06875g
13	10	1	1	CAGL0M06882r
1	4	3	2	CAGL0M06889r
74	93	43	27	CAGL0M06897g
140	176	111	51	CAGL0M06919g
301	390	111	93	CAGL0M06941g
10	11	16	13	CAGL0M06963g
119	167	203	148	CAGL0M06985g
62	88	157	113	CAGL0M07001g
102	142	316	171	CAGL0M07007g
1131	1377	1037	654	CAGL0M07029g
228	302	370	211	CAGL0M07051g
99	122	208	68	CAGL0M07073g
1484	1792	1963	1209	CAGL0M07095g
